date,family,total_sales,mean_store_sales,median_store_sales,max_store_sales,total_promotion_units,promoted_stores,zero_sales_stores,total_stores,promoted_stores_pct,zero_sales_stores_pct,family_sales_p01,family_sales_p99,family_day_anomaly_flag
2014-08-08,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-09,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-10,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-11,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-12,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-13,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-14,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-15,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-16,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-17,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-18,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-19,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-20,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-21,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-22,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-23,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-24,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-25,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-26,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-27,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-28,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-29,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-30,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-08-31,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2014-09-07,LADIESWEAR,1481.0,27.425925925925927,10.0,117.0,0,0,18,54,0.0,0.3333333333333333,0.0,1357.0600000000013,family_top_1_pct
2014-09-14,LADIESWEAR,1372.0,25.40740740740741,13.0,127.0,0,0,20,54,0.0,0.37037037037037035,0.0,1357.0600000000013,family_top_1_pct
2014-10-05,LADIESWEAR,1380.0,25.555555555555557,10.5,125.0,0,0,18,54,0.0,0.3333333333333333,0.0,1357.0600000000013,family_top_1_pct
2014-11-16,LADIESWEAR,1385.0,25.64814814814815,7.0,126.0,3,2,21,54,0.037037037037037035,0.3888888888888889,0.0,1357.0600000000013,family_top_1_pct
2014-12-14,LADIESWEAR,1490.0,27.59259259259259,10.0,147.0,1,1,20,54,0.018518518518518517,0.37037037037037035,0.0,1357.0600000000013,family_top_1_pct
2015-01-01,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-02,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-03,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-04,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-05,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-06,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-07,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-08,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-09,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-10,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-11,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-12,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-13,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-14,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-15,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-16,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-17,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-18,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-19,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-20,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-21,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-22,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-23,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-24,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-25,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-26,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-27,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-28,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-29,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-30,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-01-31,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-01,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-02,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-03,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-04,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-05,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-06,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-07,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-08,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-09,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-10,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-11,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-12,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-13,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-14,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-15,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-16,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-17,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-18,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-19,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-20,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-21,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-22,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-23,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-24,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-25,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-26,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-27,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-02-28,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-01,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-02,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-03,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-04,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-05,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-06,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-07,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-08,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-09,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-10,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-11,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-12,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-13,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-14,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-15,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-16,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-17,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-18,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-19,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-20,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-21,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-22,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-23,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-24,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-25,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-26,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-27,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-28,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-29,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-30,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-03-31,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-01,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-02,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-03,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-04,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-05,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-06,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-07,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-08,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-09,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-10,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-11,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-12,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-13,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-14,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-15,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-16,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-17,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-18,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-19,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-20,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-21,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-22,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-23,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-24,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-25,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-26,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-27,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-28,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-29,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-04-30,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-01,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-02,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-03,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-04,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-05,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-06,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-07,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-08,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-09,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-10,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-11,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-12,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-13,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-14,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-15,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-16,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-17,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-18,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-19,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-20,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-21,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-22,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-23,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-24,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-25,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-26,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-27,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-28,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-29,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-30,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-05-31,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2015-06-07,LADIESWEAR,1389.0,25.72222222222222,17.0,122.0,0,0,17,54,0.0,0.3148148148148148,0.0,1357.0600000000013,family_top_1_pct
2015-09-06,LADIESWEAR,1444.0,26.74074074074074,15.5,133.0,1,1,16,54,0.018518518518518517,0.2962962962962963,0.0,1357.0600000000013,family_top_1_pct
2015-10-04,LADIESWEAR,1423.0,26.35185185185185,11.5,113.0,0,0,15,54,0.0,0.2777777777777778,0.0,1357.0600000000013,family_top_1_pct
2016-01-01,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2016-01-03,LADIESWEAR,1504.0,27.85185185185185,14.0,139.0,1,1,16,54,0.018518518518518517,0.2962962962962963,0.0,1357.0600000000013,family_top_1_pct
2016-04-03,LADIESWEAR,1464.0,27.11111111111111,15.5,114.0,0,0,16,54,0.0,0.2962962962962963,0.0,1357.0600000000013,family_top_1_pct
2016-09-04,LADIESWEAR,1377.0,25.5,14.5,125.0,0,0,17,54,0.0,0.3148148148148148,0.0,1357.0600000000013,family_top_1_pct
2016-09-25,LADIESWEAR,1419.0,26.27777777777778,17.5,114.0,0,0,17,54,0.0,0.3148148148148148,0.0,1357.0600000000013,family_top_1_pct
2016-10-02,LADIESWEAR,1433.0,26.537037037037038,16.5,125.0,0,0,17,54,0.0,0.3148148148148148,0.0,1357.0600000000013,family_top_1_pct
2017-01-01,LADIESWEAR,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1357.0600000000013,family_bottom_1_pct
2013-01-01,LAWN AND GARDEN,2.0,0.037037037037037035,0.0,2.0,0,0,53,54,0.0,0.9814814814814815,65.83,1175.3400000000001,family_bottom_1_pct
