date,store_nbr,total_sales,mean_family_sales,median_family_sales,max_family_sales,total_promotion_units,promoted_families,zero_sales_families,total_families,promoted_families_pct,zero_sales_families_pct,city,state,store_type,cluster,store_sales_p01,store_sales_p99,store_day_anomaly_flag
2014-01-14,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-01-15,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-01-16,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-01-17,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-01-18,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-01-19,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-01-20,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-01-21,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-01-22,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-01-23,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-01-24,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-01-25,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-01-26,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-01-27,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-01-28,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-01-29,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-01-30,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-01-31,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-01,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-02,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-03,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-04,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-05,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-06,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-07,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-08,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-09,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-10,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-11,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-12,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-13,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-14,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-15,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-16,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-17,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-18,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-19,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-20,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-21,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-22,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-23,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-24,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-25,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-26,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-27,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-02-28,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-01,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-02,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-03,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-04,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-05,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-06,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-07,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-08,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-09,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-10,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-11,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-12,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-13,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-14,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-15,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-16,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-17,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-18,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-19,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-20,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-21,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-22,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-23,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-24,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-25,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-26,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-27,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-28,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-29,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-30,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-03-31,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-01,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-02,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-03,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-04,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-05,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-06,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-07,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-08,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-09,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-10,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-11,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-12,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-13,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-14,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-15,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-16,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-17,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-18,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-19,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-20,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-21,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-22,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-23,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-24,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-25,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-26,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-27,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-28,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-29,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-04-30,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-01,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-02,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-03,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-04,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-05,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-06,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-07,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-08,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-09,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-10,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-11,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-12,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-13,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-14,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-15,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-16,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-17,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-18,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-19,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-20,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-21,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-22,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-23,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-24,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-25,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-26,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-27,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-28,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-29,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-30,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-05-31,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-01,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-02,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-03,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-04,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-05,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-06,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-07,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-08,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-09,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-10,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-11,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-12,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-13,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-14,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-15,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-16,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-17,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-18,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-19,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-20,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-21,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-22,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-23,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-24,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-25,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-26,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-27,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-28,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-29,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-06-30,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-07-01,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-07-02,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-07-03,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-07-04,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-07-05,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-07-06,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
2014-07-07,22,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Puyo,Pastaza,C,7,0.0,9757.405987550002,store_bottom_1_pct
